db,version,country,event_name,category,col,archive,full_repl
ICEWS,v3,Philippines,US Base Expansion,Sovereignty dispute,shock,0.07987302651612127,0.1410815956388931
ICEWS,v3,Russia,Supplementary agreement on China-Russia eastern border signed,Strategic partnership upgrade,shock,-0.6086536620878824,-0.4003874107294405
ICEWS,v3,Russia,Peace Mission 2005 joint military exercise,Military / security cooperation,shock,0.22724946080597302,0.14949030765648708
ICEWS,v3,Russia,Russia Year in China launched,Cultural / people-to-people cooperation,shock,-1.7949981043390915,-1.1807940837737245
ICEWS,v3,Russia,Heixiazi Island handover and border marker unveiling,Strategic partnership upgrade,shock,-0.8029772887583025,-0.5282182915282649
ICEWS,v3,Russia,New Star cargo ship sunk by Russian coast guard,Diplomatic protest / friction,shock,-0.8562463992655924,-0.5632600279974276
ICEWS,v3,Russia,China-Russia crude oil pipeline completed,Economic win-win cooperation,shock,1.0801347810847457,0.7105393348884324
ICEWS,v3,Russia,Treaty of Good-Neighborliness 10th anniversary joint statement,Strategic partnership upgrade,shock,-0.20712185391388624,-0.13624987075505102
ICEWS,v3,Russia,Russian coast guard fires on Chinese fishing vessel,Diplomatic protest / friction,shock,-0.8245863510524652,-0.5424332663804194
ICEWS,v3,Russia,East-route gas supply contract signed,Economic win-win cooperation,shock,1.9004376422318927,1.2501548158205678
ICEWS,v3,Russia,Joint statement on Silk Road Economic Belt and EEU alignment,Strategic partnership upgrade,shock,-0.5010139029188525,-0.3295793187886322
ICEWS,v3,Russia,Relations elevated to comprehensive strategic partnership of coordination for a new era,Strategic partnership upgrade,shock,-0.7157890507835439,-0.47086371531652205
ICEWS,v3,Russia,Power of Siberia gas pipeline begins deliveries,Economic win-win cooperation,shock,-1.299053501700632,-0.8545494759051153
ICEWS,v3,Russia,Joint statement on international relations entering a new era,Strategic partnership upgrade,shock,-0.4072034009750131,-0.26786845378918756
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish comprehensive strategic partnership,Strategic partnership upgrade,shock,0.8020698792084899,1.382450614962326
ICEWS,v3,Saudi Arabia,Saudi Arabia donates over US$60 million for Wenchuan earthquake relief,Pandemic / crisis aid,shock,-0.14422008053524096,-0.24857826505417746
ICEWS,v3,Saudi Arabia,China and Saudi Arabia establish strategic friendly relations,Strategic partnership upgrade,shock,-0.5880535307981934,-1.0135712440479394
ICEWS,v3,Saudi Arabia,Mina Hajj stampede kills Chinese pilgrims,Pandemic / disaster shock,shock,-1.8245872886536394,-3.144865409658394
ICEWS,v3,Saudi Arabia,Abqaiq-Khurais attack disrupts Saudi oil supply,Security threat,shock,-0.48401176540184254,-0.8342444718022461
ICEWS,v3,Saudi Arabia,COVID-19 pandemic and oil price war slash China oil demand,Pandemic / disaster shock,shock,-1.2388530332579781,-2.135291677285699
ICEWS,v3,Saudi Arabia,Saudi Arabia becomes Chinese group tourism destination,Economic win-win cooperation,shock,0.09449845255557389,0.1628778828814279
ICEWS,v3,Saudi Arabia,Saudi Aramco acquires 10% stake in Rongsheng Petrochemical,Economic win-win cooperation,shock,-0.3024391025889307,-0.5212851575667243
ICEWS,v3,Singapore,Joint Council for Bilateral Cooperation launched,Economic win-win cooperation,shock,0.07818993426319934,0.1315538511432588
ICEWS,v3,Singapore,Deputy PM Lee Hsien Loong visit to Taiwan sparks Chinese protest,Sovereignty dispute,shock,-1.2371671629044003,-2.0815224660529545
ICEWS,v3,Singapore,Tianjin Eco-City Framework Agreement signed,Economic win-win cooperation,shock,0.07053811070548333,0.11867972780792257
ICEWS,v3,Singapore,China-Singapore Free Trade Agreement signed,Economic win-win cooperation,shock,0.61428380963245,1.0335269061625958
ICEWS,v3,Singapore,Singapore and China establish bilateral currency swap arrangement,Economic win-win cooperation,shock,-2.173640645355278,-3.657130557693661
ICEWS,v3,Singapore,Singapore military vehicles detained in Hong Kong,Detention / judicial dispute,shock,0.9503704102864337,1.5989895459551882
ICEWS,v3,Singapore,China-Singapore Chongqing Connectivity Initiative Southern Transport Corridor launched,Economic win-win cooperation,shock,1.324305622044664,2.228132128672744
ICEWS,v3,Singapore,China-Singapore FTA upgrade protocol signed,Economic win-win cooperation,shock,0.10724907666184502,0.18044559314925523
ICEWS,v3,Singapore,Relations elevated to all-round high-quality future-oriented partnership,Strategic partnership upgrade,shock,0.300449184807207,0.5055030127176301
ICEWS,v3,South Korea,Kimchi import dispute with South Korea,Economic sanction / tariff barrier,shock,-0.5686965373388629,-0.6694910588724563
ICEWS,v3,South Korea,ROKS Cheonan sinking,Security threat,shock,0.24869854300755118,0.2927773249284815
ICEWS,v3,South Korea,Yeonpyeong Island shelling,Security threat,shock,-0.19583983956584172,-0.23055006132773848
ICEWS,v3,South Korea,China declares East China Sea ADIZ covering Ieodo/Suyan Rock,Sovereignty dispute,shock,0.31353915543857735,0.36911014467364556
ICEWS,v3,South Korea,South Korea announces decision to join AIIB as founding member,Economic win-win cooperation,shock,-0.5679485912742943,-0.6686105484950051
ICEWS,v3,South Korea,China-South Korea FTA enters into force,Economic win-win cooperation,shock,-1.0010079096033966,-1.178424346446755
ICEWS,v3,South Korea,THAAD deployment announced,Security threat,shock,-0.573934356336519,-0.6756572173712088
ICEWS,v3,South Korea,China restricts K-pop and Hallyu over THAAD,Diplomatic protest / friction,shock,0.40540122994782646,0.4772536509119678
ICEWS,v3,South Korea,Lotte stores closed in China amid THAAD retaliation,Diplomatic protest / friction,shock,1.453811906647465,1.7114823264746526
ICEWS,v3,South Korea,THAAD 'Three Noes' and bilateral relations normalization,Strategic partnership upgrade,shock,1.6619996257179324,1.9565687782700816
ICEWS,v3,Spain,China-Spain comprehensive strategic partnership established,Strategic partnership upgrade,shock,-0.10720788399193826,-0.22830716428341447
ICEWS,v3,Spain,Joint statement on deepening comprehensive strategic partnership,Strategic partnership upgrade,shock,-0.9921992246083005,-2.1129620596891736
ICEWS,v3,Spain,China-Spain business deals worth over $4 billion signed,Economic win-win cooperation,shock,2.507202512632313,5.33927426444103
ICEWS,v3,Spain,Yiwu-Madrid China-Europe freight train launched,Economic win-win cooperation,shock,0.509373308249238,1.084748352805752
ICEWS,v3,Spain,China sends COVID-19 medical aid to Spain,Pandemic / crisis aid,shock,-0.5969596699011083,-1.2712700255975011
ICEWS,v3,Spain,Spain passes 5G cybersecurity law enabling Huawei/ZTE restrictions,Tech control / export restriction,shock,0.7627903984729534,1.6244188984372783
ICEWS,v3,Spain,50th anniversary of China-Spain diplomatic relations,Cultural / people-to-people cooperation,shock,0.8925350245811565,1.9007197315924518
ICEWS,v3,Thailand,China-Thailand Early Harvest FTA on fruits and vegetables takes effect,Economic win-win cooperation,shock,-0.18474154603592266,-0.33557555128526695
ICEWS,v3,Thailand,China donates flood relief aid to Thailand,Pandemic / crisis aid,shock,0.9680756925087759,1.7584703666836816
ICEWS,v3,Thailand,China-Thailand railway cooperation MoU signed,Economic win-win cooperation,shock,-0.4792380992184886,-0.870516636852636
ICEWS,v3,Thailand,China-Thailand railway project launching ceremony held,Economic win-win cooperation,shock,1.1802024761206502,2.1437900951387183
ICEWS,v3,Thailand,Thailand approves purchase of Chinese S26T submarine,Military / security cooperation,shock,-0.7316358388991546,-1.3289869292904037
ICEWS,v3,Thailand,COVID-19 pandemic travel restrictions disrupt China-Thailand tourism,Pandemic / disaster shock,shock,-1.344780098912908,-2.4427386948597123
ICEWS,v3,Thailand,First batch of China's Sinovac COVID-19 vaccines arrives in Thailand,Pandemic / crisis aid,shock,1.450998940048436,2.6356809265113084
ICEWS,v3,United Arab Emirates,China-UAE criminal judicial assistance treaty signed,Cultural / people-to-people cooperation,shock,0.7183996304147896,1.5237740379463576
ICEWS,v3,United Arab Emirates,China-UAE strategic partnership established,Strategic partnership upgrade,shock,-0.261185650469773,-0.5539923691778372
ICEWS,v3,United Arab Emirates,Central banks renew currency swap and sign RMB clearing MOU,Economic win-win cooperation,shock,0.17028112359456302,0.36117774049510176
ICEWS,v3,United Arab Emirates,CNPC awarded 8% stake in Abu Dhabi onshore oil concession,Economic win-win cooperation,shock,-1.1549538558515102,-2.4497349748863955
ICEWS,v3,United Arab Emirates,China-UAE comprehensive mutual visa exemption arrangement reached,Cultural / people-to-people cooperation,shock,0.1439987104082383,0.30543097063000957
ICEWS,v3,United Arab Emirates,CNPC acquires 10% stakes in two Abu Dhabi offshore concessions,Economic win-win cooperation,shock,0.32573448656967047,0.690904801290154
ICEWS,v3,United Arab Emirates,US raises security concerns over UAE Huawei 5G contract,Tech control / export restriction,shock,-0.3167012800357991,-0.6717447613722975
ICEWS,v3,United Arab Emirates,Sinopharm COVID-19 vaccine phase 3 clinical trial launched in UAE,Pandemic / crisis aid,shock,0.22270903808717685,0.472380880899546
ICEWS,v3,United Kingdom,UK-China Comprehensive Strategic Partnership established,Strategic partnership upgrade,shock,1.2186833259406005,1.6736738220684244
ICEWS,v3,United Kingdom,First UK-China Economic and Financial Dialogue held,Economic win-win cooperation,shock,-0.37523202261774385,-0.5153233822842298
ICEWS,v3,United Kingdom,China-UK High-Level People-to-People Exchange Mechanism launched,Cultural / people-to-people cooperation,shock,-0.5865694847909865,-0.8055628321337078
ICEWS,v3,United Kingdom,Bank of England and PBOC sign sterling/RMB currency swap line,Economic win-win cooperation,shock,0.8606485158111943,1.1819681620764595
ICEWS,v3,United Kingdom,UK joins AIIB as founding member,Economic win-win cooperation,shock,1.5665523323366957,2.1514183165741905
ICEWS,v3,United Kingdom,UK government approves Hinkley Point C nuclear project with CGN investment,Economic win-win cooperation,shock,0.3159297577520574,0.4338808564184866
ICEWS,v3,United Kingdom,Hong Kong extradition bill protests begin,Sovereignty dispute,shock,-0.695849815872517,-0.9556425333202021
ICEWS,v3,United Kingdom,Hong Kong National Security Law enacted,Sovereignty dispute,shock,-0.3087819445357517,-0.4240644360158096
ICEWS,v3,United Kingdom,UK bans Huawei 5G,Tech control / export restriction,shock,-0.08613891220601011,-0.11829852706762681
ICEWS,v3,United Kingdom,UK opens BNO visa route for Hong Kong residents,Sovereignty dispute,shock,0.5712395051733803,0.7845094665606396
ICEWS,v3,United Kingdom,UK sanctions Chinese officials over Xinjiang; China retaliates,Diplomatic protest / friction,shock,0.32737044857475217,0.4495928829382094
ICEWS,v3,United Kingdom,UK buys out CGN from Sizewell C nuclear project,Economic sanction / tariff barrier,shock,1.445093521374762,1.9846133492463172
ICEWS,v3,United Kingdom,Integrated Review Refresh labels China 'epoch-defining challenge',Negative strategic positioning,shock,1.8335232888727466,2.5180618011415126
ICEWS,v3,United States,Financial Crisis Cooperation,Economic win-win cooperation,shock,0.9461760362085294,0.8041203070314547
ICEWS,v3,United States,Pivot to Asia announced,Negative strategic positioning,shock,-1.3078511618550108,-1.1114947299199156
ICEWS,v3,United States,South China Sea Arbitration Ruling,Sovereignty dispute,shock,0.027391684343199663,0.023279187784574162
ICEWS,v3,United States,Steel/aluminum tariffs imposed,Economic sanction / tariff barrier,shock,0.31972363453519026,0.27172138939163304
ICEWS,v3,United States,US bans ZTE from tech exports,Tech control / export restriction,shock,0.21558807010691527,0.1832203929211378
ICEWS,v3,United States,Trade War Begins,Economic sanction / tariff barrier,shock,-0.02436293284899675,-0.020705162985552916
ICEWS,v3,United States,Huawei CFO Meng Wanzhou arrested,Detention / judicial dispute,shock,0.7118538797568947,0.604978501300249
ICEWS,v3,United States,US hikes tariffs on $200B goods,Economic sanction / tariff barrier,shock,-3.116558702161304,-2.6486489242591404
ICEWS,v3,United States,US-China Phase One deal signed,Economic win-win cooperation,shock,-2.2430050081861586,-1.9062476820732281
ICEWS,v3,United States,COVID-19 Blame,Pandemic / disaster shock,shock,-0.9780527594399017,-0.8312111648539394
ICEWS,v3,United States,Anchorage Talks,Diplomatic protest / friction,shock,0.7237801987798979,0.6151142423754106
ICEWS,v3,United States,Pelosi visits Taiwan,Sovereignty dispute,shock,0.28046593856470237,0.2383577135754144
ICEWS,v3,Vietnam,Joint Development Agreement,Economic win-win cooperation,shock,0.4194888394424633,0.6934307483420139
ICEWS,v3,Vietnam,Vietnam says China cut seismic cables,Sovereignty dispute,shock,0.37072932707636624,0.612829449881362
ICEWS,v3,Vietnam,Vietnam SCS Drills,Sovereignty dispute,shock,0.37072932707636624,0.612829449881362
ICEWS,v3,Vietnam,Haiyang Shiyou 981 oil rig crisis,Sovereignty dispute,shock,0.3026193319736522,0.5002410793864094
ICEWS,v3,Vietnam,Vietnam signs MoU establishing AIIB as founding member,Economic win-win cooperation,shock,0.8079002817308585,1.3354893963113241
ICEWS,v3,Vietnam,South China Sea tribunal ruling,Sovereignty dispute,shock,-0.2875012922459298,-0.47525039401849334
ICEWS,v3,Vietnam,Haiyang Dizhi 8 at Vanguard Bank,Sovereignty dispute,shock,-2.2896045567151395,-3.7848020063666787
ICEWS,v3,Vietnam,"China donated 500,000 doses of Sinopharm COVID-19 vaccine to Vietnam",Pandemic / crisis aid,shock,-2.2121709304107444,-3.656801324616819
ICEWS,v3,Vietnam,Foreign Ministry Director-General Liu Jinsong met with Vietnamese Ambassador to China Pham Sao Mai,High-level visit,shock,1.7857393290209655,2.9518939309864916
